game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
401812872,2026,2,2026-02-12,2026-02-13T02:00:00Z,5113444,Jessica Grant,2540,Gauchos,UC Santa Barbara,Santa Barbara,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,32,J. Grant,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5113444.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,FALSE,62,27,Highlanders,UC Riverside,UC Riverside Highlanders,UCR,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,14234F,NA,69
401812872,2026,2,2026-02-12,2026-02-13T02:00:00Z,5312251,Helena Shum-Koubek,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,22,H. Shum-Koubek,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312251.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,FALSE,62,27,Highlanders,UC Riverside,UC Riverside Highlanders,UCR,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,14234F,NA,69
401812872,2026,2,2026-02-12,2026-02-13T02:00:00Z,5312250,Valentina Penna,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,21,V. Penna,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312250.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,FALSE,62,27,Highlanders,UC Riverside,UC Riverside Highlanders,UCR,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,14234F,NA,69
401812872,2026,2,2026-02-12,2026-02-13T02:00:00Z,5312248,Ava Rawlins,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,8,A. Rawlins,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312248.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,FALSE,62,27,Highlanders,UC Riverside,UC Riverside Highlanders,UCR,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,14234F,NA,69
401812872,2026,2,2026-02-12,2026-02-13T02:00:00Z,5240771,Bojana Radnjic,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,44,B. Radnjic,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240771.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,FALSE,62,27,Highlanders,UC Riverside,UC Riverside Highlanders,UCR,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,14234F,NA,69
401812872,2026,2,2026-02-12,2026-02-13T02:00:00Z,5105736,Martha Pietsch,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,31,M. Pietsch,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5105736.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,FALSE,62,27,Highlanders,UC Riverside,UC Riverside Highlanders,UCR,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,14234F,NA,69
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5177879,Olivia Bradley,2540,Gauchos,UC Santa Barbara,Santa Barbara,19,1,7,0,3,2,4,0,6,6,0,1,1,3,0,4,TRUE,FALSE,FALSE,FALSE,5,O. Bradley,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5177879.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5177878,Zoe Borter,2540,Gauchos,UC Santa Barbara,Santa Barbara,32,2,9,0,5,0,0,0,2,2,1,1,0,0,2,4,TRUE,FALSE,FALSE,FALSE,2,Z. Borter,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5177878.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5109360,Júlia Puente-Valverde,2540,Gauchos,UC Santa Barbara,Santa Barbara,26,4,7,0,0,1,2,2,8,10,0,1,0,2,3,9,TRUE,FALSE,FALSE,TRUE,4,J. Puente-Valverde,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109360.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5240707,Zoe Shaw,2540,Gauchos,UC Santa Barbara,Santa Barbara,34,2,8,2,6,1,2,1,3,4,2,1,0,2,1,7,TRUE,FALSE,FALSE,TRUE,23,Z. Shaw,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240707.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5174931,Maddie Naro,2540,Gauchos,UC Santa Barbara,Santa Barbara,30,2,8,1,5,0,0,0,5,5,3,0,0,1,3,5,TRUE,FALSE,FALSE,TRUE,12,M. Naro,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5174931.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5312249,Chauncey Andersen,2540,Gauchos,UC Santa Barbara,Santa Barbara,29,1,6,0,0,0,1,0,3,3,2,0,0,2,2,2,FALSE,FALSE,FALSE,TRUE,15,C. Andersen,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312249.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5113445,Skylar Burke,2540,Gauchos,UC Santa Barbara,Santa Barbara,12,1,2,0,1,2,2,1,1,2,2,0,0,1,1,4,FALSE,FALSE,FALSE,FALSE,55,S. Burke,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5113445.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5113444,Jessica Grant,2540,Gauchos,UC Santa Barbara,Santa Barbara,18,2,6,2,5,0,0,0,1,1,0,0,0,1,3,6,FALSE,FALSE,FALSE,TRUE,32,J. Grant,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5113444.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5312251,Helena Shum-Koubek,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,22,H. Shum-Koubek,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312251.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5312250,Valentina Penna,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,21,V. Penna,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312250.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5312248,Ava Rawlins,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,8,A. Rawlins,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312248.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5240773,Malani Mastora,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,35,M. Mastora,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240773.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5240771,Bojana Radnjic,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,44,B. Radnjic,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240771.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812867,2026,2,2026-02-07,2026-02-07T22:00:00Z,5105736,Martha Pietsch,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,31,M. Pietsch,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5105736.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,41,300,Anteaters,UC Irvine,UC Irvine Anteaters,UCI,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,002B5C,fec52e,63
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5177879,Olivia Bradley,2540,Gauchos,UC Santa Barbara,Santa Barbara,26,3,7,1,2,0,2,1,4,5,3,2,1,0,2,7,TRUE,FALSE,FALSE,TRUE,5,O. Bradley,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5177879.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5177878,Zoe Borter,2540,Gauchos,UC Santa Barbara,Santa Barbara,40,5,14,1,6,3,4,1,5,6,4,1,0,2,3,14,TRUE,FALSE,FALSE,TRUE,2,Z. Borter,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5177878.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5109360,Júlia Puente-Valverde,2540,Gauchos,UC Santa Barbara,Santa Barbara,14,0,2,0,0,3,4,1,5,6,0,0,1,2,5,3,TRUE,FALSE,FALSE,FALSE,4,J. Puente-Valverde,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109360.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5240707,Zoe Shaw,2540,Gauchos,UC Santa Barbara,Santa Barbara,39,9,16,7,13,4,4,0,4,4,0,1,2,0,1,29,TRUE,FALSE,FALSE,TRUE,23,Z. Shaw,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240707.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5174931,Maddie Naro,2540,Gauchos,UC Santa Barbara,Santa Barbara,38,4,9,1,5,0,0,1,1,2,5,0,0,2,3,9,TRUE,FALSE,FALSE,TRUE,12,M. Naro,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5174931.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5312249,Chauncey Andersen,2540,Gauchos,UC Santa Barbara,Santa Barbara,25,3,11,1,6,0,0,3,6,9,0,2,0,2,3,7,FALSE,FALSE,FALSE,TRUE,15,C. Andersen,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312249.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5113444,Jessica Grant,2540,Gauchos,UC Santa Barbara,Santa Barbara,18,0,3,0,3,0,0,0,3,3,1,0,0,2,3,0,FALSE,FALSE,FALSE,FALSE,32,J. Grant,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5113444.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5312251,Helena Shum-Koubek,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,22,H. Shum-Koubek,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312251.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5312250,Valentina Penna,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,21,V. Penna,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312250.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5312248,Ava Rawlins,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,8,A. Rawlins,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5312248.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5240773,Malani Mastora,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,35,M. Mastora,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240773.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5240771,Bojana Radnjic,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,44,B. Radnjic,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240771.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5113445,Skylar Burke,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,55,S. Burke,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5113445.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812863,2026,2,2026-02-05,2026-02-06T02:00:00Z,5105736,Martha Pietsch,2540,Gauchos,UC Santa Barbara,Santa Barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,31,M. Pietsch,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5105736.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,home,TRUE,69,302,Aggies,UC Davis,UC Davis Aggies,UCD,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,002855,c3c4c6,61
401812856,2026,2,2026-01-31,2026-01-31T22:00:00Z,5177879,Olivia Bradley,2540,Gauchos,UC Santa Barbara,Santa Barbara,37,9,15,3,8,4,5,2,4,6,3,4,3,2,3,25,TRUE,FALSE,FALSE,TRUE,5,O. Bradley,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5177879.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,60,2239,Titans,Cal State Fullerton,Cal State Fullerton Titans,CSUF,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,003767,ff8300,62
401812856,2026,2,2026-01-31,2026-01-31T22:00:00Z,5177878,Zoe Borter,2540,Gauchos,UC Santa Barbara,Santa Barbara,40,6,14,3,6,4,6,0,4,4,4,0,0,4,1,19,TRUE,FALSE,FALSE,TRUE,2,Z. Borter,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5177878.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,60,2239,Titans,Cal State Fullerton,Cal State Fullerton Titans,CSUF,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,003767,ff8300,62
401812856,2026,2,2026-01-31,2026-01-31T22:00:00Z,5109360,Júlia Puente-Valverde,2540,Gauchos,UC Santa Barbara,Santa Barbara,26,1,1,0,0,1,2,2,11,13,0,1,1,5,3,3,TRUE,FALSE,FALSE,FALSE,4,J. Puente-Valverde,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109360.png,Forward,F,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,60,2239,Titans,Cal State Fullerton,Cal State Fullerton Titans,CSUF,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,003767,ff8300,62
401812856,2026,2,2026-01-31,2026-01-31T22:00:00Z,5240707,Zoe Shaw,2540,Gauchos,UC Santa Barbara,Santa Barbara,34,1,6,1,5,0,0,2,2,4,0,1,0,2,1,3,TRUE,FALSE,FALSE,TRUE,23,Z. Shaw,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240707.png,Guard,G,UC Santa Barbara Gauchos,s:40~l:54~t:2540,uc-santa-barbara-gauchos,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,UCSB,1e1840,febc11,away,FALSE,60,2239,Titans,Cal State Fullerton,Cal State Fullerton Titans,CSUF,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,003767,ff8300,62
